0.460000 	 -7.779464
0.470000 	 -7.804377
0.480000 	 -7.828608
0.490000 	 -7.852151
0.500000 	 -7.875000
0.510000 	 -7.897149
0.520000 	 -7.918592
0.530000 	 -7.939323
0.540000 	 -7.959336
0.550000 	 -7.978625
0.560000 	 -7.997184
0.570000 	 -8.015007
0.580000 	 -8.032088
0.590000 	 -8.048421
0.600000 	 -8.064000
0.610000 	 -8.078819
0.620000 	 -8.092872
0.630000 	 -8.106153
0.640000 	 -8.118656
0.650000 	 -8.130375
0.660000 	 -8.141304
0.670000 	 -8.151437
0.680000 	 -8.160768
0.690000 	 -8.169291
0.700000 	 -8.177000
0.710000 	 -8.183889
0.720000 	 -8.189952
0.730000 	 -8.195183
0.740000 	 -8.199576
0.750000 	 -8.203125
0.760000 	 -8.205824
0.770000 	 -8.207667
0.780000 	 -8.208648
0.790000 	 -8.208761
0.800000 	 -8.208000
0.810000 	 -8.206359
0.820000 	 -8.203832
0.830000 	 -8.200413
0.840000 	 -8.196096
0.850000 	 -8.190875
0.860000 	 -8.184744
0.870000 	 -8.177697
0.880000 	 -8.169728
0.890000 	 -8.160831
0.900000 	 -8.151000
0.910000 	 -8.140229
0.920000 	 -8.128512
0.930000 	 -8.115843
0.940000 	 -8.102216
0.950000 	 -8.087625
0.960000 	 -8.072064
0.970000 	 -8.055527
0.980000 	 -8.038008
0.990000 	 -8.019501
1.000000 	 -8.000000
1.010000 	 -7.979499
1.020000 	 -7.957992
1.030000 	 -7.935473
1.040000 	 -7.911936
1.050000 	 -7.887375
1.060000 	 -7.861784
1.070000 	 -7.835157
1.080000 	 -7.807488
1.090000 	 -7.778771
1.100000 	 -7.749000
1.110000 	 -7.718169
1.120000 	 -7.686272
1.130000 	 -7.653303
1.140000 	 -7.619256
1.150000 	 -7.584125
1.160000 	 -7.547904
1.170000 	 -7.510587
1.180000 	 -7.472168
1.190000 	 -7.432641
1.200000 	 -7.392000
1.210000 	 -7.350239
1.220000 	 -7.307352
1.230000 	 -7.263333
1.240000 	 -7.218176
1.250000 	 -7.171875
1.260000 	 -7.124424
1.270000 	 -7.075817
1.280000 	 -7.026048
1.290000 	 -6.975111
1.300000 	 -6.923000
1.310000 	 -6.869709
1.320000 	 -6.815232
1.330000 	 -6.759563
1.340000 	 -6.702696
1.350000 	 -6.644625
1.360000 	 -6.585344
1.370000 	 -6.524847
1.380000 	 -6.463128
1.390000 	 -6.400181
1.400000 	 -6.336000
1.410000 	 -6.270579
1.420000 	 -6.203912
1.430000 	 -6.135993
1.440000 	 -6.066816
1.450000 	 -5.996375
1.460000 	 -5.924664
1.470000 	 -5.851677
1.480000 	 -5.777408
1.490000 	 -5.701851
1.500000 	 -5.625000
1.510000 	 -5.546849
1.520000 	 -5.467392
1.530000 	 -5.386623
1.540000 	 -5.304536
1.550000 	 -5.221125
1.560000 	 -5.136384
1.570000 	 -5.050307
1.580000 	 -4.962888
1.590000 	 -4.874121
1.600000 	 -4.784000
1.610000 	 -4.692519
1.620000 	 -4.599672
1.630000 	 -4.505453
1.640000 	 -4.409856
1.650000 	 -4.312875
1.660000 	 -4.214504
1.670000 	 -4.114737
1.680000 	 -4.013568
1.690000 	 -3.910991
1.700000 	 -3.807000
1.710000 	 -3.701589
1.720000 	 -3.594752
1.730000 	 -3.486483
1.740000 	 -3.376776
1.750000 	 -3.265625
1.760000 	 -3.153024
1.770000 	 -3.038967
1.780000 	 -2.923448
1.790000 	 -2.806461
1.800000 	 -2.688000
1.810000 	 -2.568059
1.820000 	 -2.446632
1.830000 	 -2.323713
1.840000 	 -2.199296
1.850000 	 -2.073375
1.860000 	 -1.945944
1.870000 	 -1.816997
1.880000 	 -1.686528
1.890000 	 -1.554531
1.900000 	 -1.421000
1.910000 	 -1.285929
1.920000 	 -1.149312
1.930000 	 -1.011143
1.940000 	 -0.871416
1.950000 	 -0.730125
1.960000 	 -0.587264
1.970000 	 -0.442827
1.980000 	 -0.296808
1.990000 	 -0.149201
2.000000 	 0.000000
2.010000 	 0.150801
2.020000 	 0.303208
2.030000 	 0.457227
2.040000 	 0.612864
2.050000 	 0.770125
2.060000 	 0.929016
2.070000 	 1.089543
2.080000 	 1.251712
2.090000 	 1.415529
2.100000 	 1.581000
2.110000 	 1.748131
2.120000 	 1.916928
2.130000 	 2.087397
2.140000 	 2.259544
2.150000 	 2.433375
2.160000 	 2.608896
2.170000 	 2.786113
2.180000 	 2.965032
2.190000 	 3.145659
2.200000 	 3.328000
2.210000 	 3.512061
2.220000 	 3.697848
2.230000 	 3.885367
2.240000 	 4.074624
2.250000 	 4.265625
2.260000 	 4.458376
2.270000 	 4.652883
2.280000 	 4.849152
2.290000 	 5.047189
2.300000 	 5.247000
2.310000 	 5.448591
2.320000 	 5.651968
2.330000 	 5.857137
2.340000 	 6.064104
2.350000 	 6.272875
2.360000 	 6.483456
2.370000 	 6.695853
2.380000 	 6.910072
2.390000 	 7.126119
2.400000 	 7.344000
2.410000 	 7.563721
2.420000 	 7.785288
2.430000 	 8.008707
2.440000 	 8.233984
2.450000 	 8.461125
2.460000 	 8.690136
2.470000 	 8.921023
2.480000 	 9.153792
2.490000 	 9.388449
2.500000 	 9.625000
2.510000 	 9.863451
2.520000 	 10.103808
2.530000 	 10.346077
2.540000 	 10.590264
2.550000 	 10.836375
2.560000 	 11.084416
2.570000 	 11.334393
2.580000 	 11.586312
2.590000 	 11.840179
2.600000 	 12.096000
2.610000 	 12.353781
2.620000 	 12.613528
2.630000 	 12.875247
2.640000 	 13.138944
2.650000 	 13.404625
2.660000 	 13.672296
2.670000 	 13.941963
2.680000 	 14.213632
2.690000 	 14.487309
2.700000 	 14.763000
2.710000 	 15.040711
2.720000 	 15.320448
2.730000 	 15.602217
2.740000 	 15.886024
2.750000 	 16.171875
2.760000 	 16.459776
2.770000 	 16.749733
2.780000 	 17.041752
2.790000 	 17.335839
2.800000 	 17.632000
2.810000 	 17.930241
2.820000 	 18.230568
2.830000 	 18.532987
2.840000 	 18.837504
2.850000 	 19.144125
2.860000 	 19.452856
2.870000 	 19.763703
2.880000 	 20.076672
2.890000 	 20.391769
2.900000 	 20.709000
2.910000 	 21.028371
2.920000 	 21.349888
2.930000 	 21.673557
2.940000 	 21.999384
2.950000 	 22.327375
2.960000 	 22.657536
2.970000 	 22.989873
2.980000 	 23.324392
2.990000 	 23.661099
3.000000 	 24.000000
3.010000 	 24.341101
3.020000 	 24.684408
3.030000 	 25.029927
3.040000 	 25.377664
3.050000 	 25.727625
3.060000 	 26.079816
3.070000 	 26.434243
3.080000 	 26.790912
3.090000 	 27.149829
3.100000 	 27.511000
3.110000 	 27.874431
3.120000 	 28.240128
3.130000 	 28.608097
3.140000 	 28.978344
3.150000 	 29.350875
3.160000 	 29.725696
3.170000 	 30.102813
3.180000 	 30.482232
3.190000 	 30.863959
3.200000 	 31.248000
3.210000 	 31.634361
3.220000 	 32.023048
3.230000 	 32.414067
3.240000 	 32.807424
3.250000 	 33.203125
3.260000 	 33.601176
3.270000 	 34.001583
3.280000 	 34.404352
3.290000 	 34.809489
3.300000 	 35.217000
3.310000 	 35.626891
3.320000 	 36.039168
3.330000 	 36.453837
3.340000 	 36.870904
3.350000 	 37.290375
3.360000 	 37.712256
3.370000 	 38.136553
3.380000 	 38.563272
3.390000 	 38.992419
3.400000 	 39.424000
3.410000 	 39.858021
3.420000 	 40.294488
3.430000 	 40.733407
3.440000 	 41.174784
3.450000 	 41.618625
3.460000 	 42.064936
3.470000 	 42.513723
3.480000 	 42.964992
3.490000 	 43.418749
3.500000 	 43.875000
3.510000 	 44.333751
3.520000 	 44.795008
3.530000 	 45.258777
3.540000 	 45.725064
3.550000 	 46.193875
3.560000 	 46.665216
3.570000 	 47.139093
3.580000 	 47.615512
3.590000 	 48.094479
3.600000 	 48.576000
3.610000 	 49.060081
3.620000 	 49.546728
3.630000 	 50.035947
3.640000 	 50.527744
3.650000 	 51.022125
3.660000 	 51.519096
3.670000 	 52.018663
3.680000 	 52.520832
3.690000 	 53.025609
3.700000 	 53.533000
3.710000 	 54.043011
3.720000 	 54.555648
3.730000 	 55.070917
3.740000 	 55.588824
3.750000 	 56.109375
3.760000 	 56.632576
3.770000 	 57.158433
3.780000 	 57.686952
3.790000 	 58.218139
3.800000 	 58.752000
3.810000 	 59.288541
3.820000 	 59.827768
3.830000 	 60.369687
3.840000 	 60.914304
3.850000 	 61.461625
3.860000 	 62.011656
3.870000 	 62.564403
3.880000 	 63.119872
3.890000 	 63.678069
3.900000 	 64.239000
3.910000 	 64.802671
3.920000 	 65.369088
3.930000 	 65.938257
3.940000 	 66.510184
3.950000 	 67.084875
3.960000 	 67.662336
3.970000 	 68.242573
3.980000 	 68.825592
3.990000 	 69.411399
4.000000 	 70.000000
4.010000 	 70.591401
4.020000 	 71.185608
4.030000 	 71.782627
4.040000 	 72.382464
4.050000 	 72.985125
4.060000 	 73.590616
4.070000 	 74.198943
4.080000 	 74.810112
4.090000 	 75.424129
4.100000 	 76.041000
4.110000 	 76.660731
4.120000 	 77.283328
4.130000 	 77.908797
4.140000 	 78.537144
4.150000 	 79.168375
4.160000 	 79.802496
4.170000 	 80.439513
4.180000 	 81.079432
4.190000 	 81.722259
4.200000 	 82.368000
4.210000 	 83.016661
4.220000 	 83.668248
4.230000 	 84.322767
4.240000 	 84.980224
4.250000 	 85.640625
4.260000 	 86.303976
4.270000 	 86.970283
4.280000 	 87.639552
4.290000 	 88.311789
4.300000 	 88.987000
4.310000 	 89.665191
4.320000 	 90.346368
4.330000 	 91.030537
4.340000 	 91.717704
4.350000 	 92.407875
4.360000 	 93.101056
4.370000 	 93.797253
4.380000 	 94.496472
4.390000 	 95.198719
4.400000 	 95.904000
4.410000 	 96.612321
4.420000 	 97.323688
4.430000 	 98.038107
4.440000 	 98.755584
4.450000 	 99.476125
4.460000 	 100.199736
4.470000 	 100.926423
4.480000 	 101.656192
4.490000 	 102.389049
4.500000 	 103.125000
4.510000 	 103.864051
4.520000 	 104.606208
4.530000 	 105.351477
4.540000 	 106.099864
4.550000 	 106.851375
4.560000 	 107.606016
4.570000 	 108.363793
4.580000 	 109.124712
4.590000 	 109.888779
4.600000 	 110.656000
4.610000 	 111.426381
4.620000 	 112.199928
4.630000 	 112.976647
4.640000 	 113.756544
4.650000 	 114.539625
4.660000 	 115.325896
4.670000 	 116.115363
4.680000 	 116.908032
4.690000 	 117.703909
4.700000 	 118.503000
4.710000 	 119.305311
4.720000 	 120.110848
4.730000 	 120.919617
4.740000 	 121.731624
4.750000 	 122.546875
4.760000 	 123.365376
4.770000 	 124.187133
4.780000 	 125.012152
4.790000 	 125.840439
4.800000 	 126.672000
4.810000 	 127.506841
4.820000 	 128.344968
4.830000 	 129.186387
4.840000 	 130.031104
4.850000 	 130.879125
4.860000 	 131.730456
4.870000 	 132.585103
4.880000 	 133.443072
4.890000 	 134.304369
4.900000 	 135.169000
4.910000 	 136.036971
4.920000 	 136.908288
4.930000 	 137.782957
4.940000 	 138.660984
4.950000 	 139.542375
4.960000 	 140.427136
4.970000 	 141.315273
4.980000 	 142.206792
4.990000 	 143.101699
5.000000 	 144.000000
